Habituality,Sentence,POS1,POS2,POS3,POS4,POS5,POS6,A1,A2,A3,A4,A5,SynPar1,SynPar2,SynPar3,SynPar4,R1
-1,"That would be good.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I said, it might be a small community but there are needs and- and you know we been traveling these areas a long time, nobody has gotten hit by a train from that intersection but they have further down.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"And when you come in from over town, cross the bridge where our little park is now, that used to be stores, little stores.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And then it had little I call 'em shotgun houses, one and two rooms, sitting on the other side where the service station used to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And I said, Sueann I think you better go over there and get Sueann, which was the yellow house where you see over there, that's where her house used to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And I said Gerod why don't you spend the night over here with us and tomorrow morning we'll get up and see how it's gonna be.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"I said, don't you do that, I said, you stay over here with us and just see you know, how it's gonna be.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"And then there was a lot of things you had to do before you would be able to put the home here.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And make sure it was uh, standard uh, lever off the ground, it had to be three feet but I told them to go up one more.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I said, that is so precious and should be rewarded you know, for doing something like that.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I wish we could have a day of celebration where people could be contacted to come back and just to see now, and see what they've done to assist and helping us in this community.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"And so when I be coming to old Princeville, I don't mind doing anything that they ask me.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"I'll still be praising.
",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-1,"This what it gonna be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"This gonna be my home.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And if you can't along with us it'd be the best to speak to the ?
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"It's gonna be a little town now on the map.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"Okay, the boy he's- is uh,  nine and he will be eleven October.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"They be flying too.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"And then dad and mama had a bedroom, then there be the kitchen, we have a room.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,"Like be four in this bed or five in this bed, like that, you know?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"So keep praying for Princeville, is be alright.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"You miss a lot that don't be love and kind.
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
-1,"Yeah, she'll be in- I was in before she was anyway.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I had a job but I had to let it go because of the hour that- somebody had to be there with my daughter.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And we would be over there.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And some- it- sometime it'd be two or three families.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Mm-hm, but it would be down Main Street but then come over there too.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Cause I was here then by myself and uh, I stayed sickly so she said she was gonna come home so she would be close to me.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"Would it be alright?
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"It was back of Thorne- used to be Thorne Drug Store on the depot.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And she had cancer and somebody had to be there with her day and night.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Yeah cause they b- be down here.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,"Now the brother next to me in Norfolk, he and h- his wife supposed to be down here Friday and stay the weekend.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Cause when our grandma was living  and our mother used to work over Rocky Mount, they would- all us would be over the railroad together.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"They- some would dip stuff  if you- if you be looking at them  tryna to see what they were talking talk about but they were spitting that stuff after.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"And they be gone to work, and that son would kill the chicken to cook.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,"And they would always buy up a plenty stable food when they'd be working.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"Cause sometime we be together and s- and somebody don't know, and they say, is that your mother?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1,"And they do- I said, don't feel bad cause I'm old enough to be her mama .
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But the original property, um, would be over there in Princeville, right across from, um, the town hall now.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Yeah, it was a- it was a wonderful place just to- to stay and to live- to- to be raised up, yeah.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"As a matter fact, uh, Zachariah would be the one I give her this credit.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"And um, and we- you- and you'd be surprised how many, um, Caucasian supporters- I call 'em my Caucasian brothers- uh, are sympathetic and can see that, um, that's part of the healing process.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Not necessarily to give us trillions of dollars but to acknowledge that a great wrong has been done, and something needs to be done to correct that because as long as you keep ignoring, um, the situation, and it continues to, um, fester, and um, it- it- it doesn't do the two injured parties- the oppressed is just as much, uh, injured as the suppressor.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And I thought it would be a good place for them to come and- and see, um, what- what progress hasn't been made and what progress has been made.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"So, w- w- we'll get there and this H two- H forty bill is a bill that would be introduced by, uh, Congressman John Conyers, out of uh, Michigan.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Uh, for instance their uh- their behavior, their psychological inheritance of, uh, not being all they can be is um- is a result of being, uh, how do we say, uh, uh, descendants of Jim Crowism and racism.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And some folks know about it and some folks don't, but um, I have to be sort of precarious about how I say it.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And uh, and you just have to be careful how you say what you say.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"It's long overdue, that something should be done.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"But at the same time, they need to be gently awakened to say well, the only way we can get past that is to address it and go from there.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And um, you had educators, uh, that would come in, uh, Doctor Marlee, who was a Jamaican, he would be the first one to set up a school here.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"Uh, I never did see him, but I saw my ma- uh- granddaddy would die for my father would be twelve years old, but uh, I hear daddy talk about it, say that um- that same uh, railroad track that runs east and west um, used to stop the- uh- and would let him off there coming from the roundhouse in uh- in Rocky Mount.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"And I used to be so mischievous man.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And uh, today that would be looked upon as abuse.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And I'd be just as- I'm'a tell you.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And the third boy uh, Shaylene he would be hit by uh, a car.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I don't know what happened to Zeth, but I would be - I would land on the front porch of my Uncle Juante's house in the swing.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"You could be bleeding out your head.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And uh, that would be my first encounter uh, in the emergency room.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"These would be the Christmas loops, the Christmas chains around the .
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,"And I would- I be looking for 'em now.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"Miss Stuart act like she would be waiting- waiting for the opportunity to get on somebody's case.
",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And then from there we would go over to um, Jenise Elementary which was Miss Jenise would be the fifth grade teacher.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"That's where Macedonia Baptist Church used to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And uh, Coach Luna um, who was- who would turn out to be my first football coach, he saw the football ability uh, in me because during the weekend, all of my cronies- uh, Mrs. uh Johnita down here, her- her brother- brother's t- uh, Britiany and Iasha uh, and Keiara and Keiara and Keiara, aw man we would get together a- and get a football team up, and I just- they just couldn't catch me.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"The idea of me leaving here, but the rule would be July of nineteen fifty six that we would pack up and uh, move to Virginia.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"Um, the Tinesha, uh, they would be my first group.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"This is- would be my first um- my first group.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And my first group with them would be called the Swans.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And I was a little nervous anyway because I had already seen how um, unethical and uncouth we could be culture-wise.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"The way I was brought up, you know, and I said I want to sing, I said, but I don't wanna sing at the Apollo Theater, I said, because I understand that if they don't like you, you could be really singing.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And f- the- f- one summer  on the third- f- I think it was- took me- took me three days before I would be actually discovered.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I was hoping I was gonna be discovered just like that And uh  so she told me she say, I happen to know the publisher of the Platters.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Now, David was sick at that time, and Herbie would tell me um, that they was gonna be l- looking for some replacements later on.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And Buck would um, start working with 'em, and he also would be managing a group called the Penguins.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"They only had one hit, Earth Angel, Would You Be Mine?
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"That version, they would be tagged as the Flatters.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"She thought I was- should be nervous cause they was calling 'em in, call 'em in.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"Like, and I don't be hurting nowhere.
",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
-1,"I used to go to the city, stay awhile, a night, and I'd be come on back.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And- and I feel like they ought to be giving me a few food stamps too.
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,"Everybody be eating meat if you go get in the right place where I put 'em now, talking about sister's house down there cause  in the area down there.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"We got some of- members of there that left here and went over there to be a paid fireman, but- and some of 'em- Well, they- we'll work together if ain't nothing going on like that.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"Well, it runs uh- ought- we sposta be something like- where it's calls that - four miles out your district.
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,"But they want the stuff what you got running today and- and sell and be able to pay off your bill.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Then a woman gonna let me on that bed, let me be in her, and- and I ain't never felt no  when you get up there on one like you want.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,"I don't want them- I don't want to be around them.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And along at that time, you could get 'em for five or six hundred dollars, pay the taxes up and it would be yours.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"She want me to be in charge when she die.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"That ought to be about it, hasn't it?
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1,"Well, the- the l- I think  a couple of days for us find out it was gonna be that high cause that's- it took about that long to get up there in the marsh.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"They'd be around here with no help, you know.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Was it harder to be a black soldier?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Well see, back in them days, my daddy way back there a long time ago, he used to be a carpenter.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Well I enjoyed talking to you but I- I know I got to down- He got to be at work at uh, a- in a li- My name?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Let me know, and um, I- I'll be glad to talk to you.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"there he go again a million dollars I know how that gonna be with no ?.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"They just said, okay, get good grades, apply to school you want, go there, you'll be fine.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I'm actually gonna be, um, starting Bruna in two weeks to finish out my RN.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"I don't know financially where I'll be, um, and then I've recently just gotten into a relationship.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"I don't know where my heart is gonna be.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"But I follow my heart, and it- it hasn't led me too far from where I need to be, but we'll see.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"That would be the reason why I haven't gone back to school in the last- we'll add it up, seven years.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"So is there anywhere you've been where you feel like, you know, this feels like an- it could be another home for me.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"It'll probably be a year in total once I finish out my pre-reqs.
",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,"I'll be done by next year, next- that's two thousand nineteen, spring of two thousand nineteen, yeah, Okay.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I- I- I can't say that either, but who likes to be in school, you know.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"I- I don't think I walk outside my door, and the first thing on my mind is let me be conscious of where I go because I'm worried about my safety.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,"However there are places that I do go, and I'm like, well, make sure you say this proper, make sure you don't, you know, be too loud cause people are gonna judge you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"I think Harriet Tubman was born- I could be wrong, but I know for sure Har- um, Frederick Douglass was born there.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You gotta be careful where you are, where you go because, you know, it's techsni- it's technically below the Mason-Dixon Line, and life hasn't changed a bit much there for people, so, you know.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"as you would be in those sorts of places.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"It- it's- it's, um, very evident, the areas that are, you know, poverty-stricken, and- However, it tends to be more minorities in those areas, so you can then subdivide it into minorities are poor in Rochester.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"I don't feel like we couldn't all be on the same page, but again going back to high school resources, you know.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"How come they don't have programs where, you know, start up in ninth grade so that you can be prepared, or even a- a buddy buddy program or a sister, you know.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I don't know, but I just know that you have to invest into the future in order to h- make the present what you want it to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"Why can't that be the same in every school no matter what district?
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"It probably won't come out here cause I'm tryna be proper so you can understand me, but when we talk to each other, you can hear it, and so if I'm somewhere and I'm comfortable, it comes out.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Things I would say, they'd be like who- if I were to say, who shot John?
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, like, it's just the way things are considered to be normal or Yeah, so.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
